,HS_CODE
8687,7117199000
8688,7117900000
8689,7118100000
8690,7118901000
8691,7118902000
8692,7118909000
8693,7201101000
8694,7201102000
8695,7201109000
8696,7201200000
8697,7201500000
8698,7202110000
8699,7202190000
8700,7202210000
8701,7202291000
8702,7202299000
8703,7202300000
8704,7202410000
8705,7202490000
8706,7202500000
8707,7202600000
8708,7202700000
8709,7202800000
8710,7202910000
8711,7202920000
8712,7202930000
8713,7202991000
8714,7202999000
8715,7203100000
8716,7203900000
8717,7204100000
8718,7204210000
8719,7204290000
8720,7204300000
8721,7204410000
8722,7204490000
8723,7204500000
8724,7205101000
8725,7205102000
8726,7205109000
8727,7205210000
8728,7205290000
8729,7206100000
8730,7206900000
8731,7207111000
8732,7207112000
8733,7207121000
8734,7207122000
8735,7207190000
8736,7207201000
8737,7207202000
8738,7207203000
8739,7207209000
8740,7208101000
8741,7208109000
8742,7208251000
8743,7208259000
8744,7208261000
8745,7208269000
8746,7208271000
8747,7208279000
8748,7208361000
8749,7208369000
8750,7208371000
8751,7208379000
8752,7208381000
8753,7208389000
8754,7208391000
8755,7208399000
8756,7208400000
8757,7208511000
8758,7208519000
8759,7208521000
8760,7208529000
8761,7208531000
8762,7208539000
8763,7208541000
8764,7208549000
8765,7208900000
8766,7209151000
8767,7209159000
8768,7209161000
8769,7209169000
8770,7209171000
8771,7209179000
8772,7209181000
8773,7209189000
8774,7209251000
8775,7209259000
8776,7209261000
8777,7209269000
8778,7209271000
8779,7209279000
8780,7209281000
8781,7209289000
8782,7209900000
8783,7210110000
8784,7210120000
8785,7210200000
8786,7210301000
8787,7210309000
8788,7210410000
8789,72104910
8790,7210491010
8791,7210491090
8792,72104990
8793,7210499010
8794,7210499090
8795,7210500000
8796,7210610000
8797,7210690000
8798,7210701000
8799,7210702000
8800,7210901000
8801,7210902000
8802,7210909000
8803,7211130000
8804,7211141000
8805,7211149000
8806,7211191000
8807,7211199000
8808,7211231000
8809,7211239000
8810,7211291000
8811,7211299000
8812,7211901000
8813,7211909000
8814,7212101000
8815,7212102000
8816,7212201000
8817,7212209000
8818,72123010
8819,7212301010
8820,7212301090
8821,72123090
8822,7212309010
8823,7212309090
8824,7212401000
8825,7212402000
8826,7212501000
8827,7212502000
8828,7212509000
8829,7212600000
8830,7213100000
8831,7213200000
8832,72139110
8833,7213911010
8834,7213911090
8835,7213919000
8836,72139910
8837,7213991010
8838,7213991090
8839,7213999000
8840,7214100000
8841,7214201000
8842,7214209000
8843,7214300000
8844,7214910000
8845,7214991000
8846,7214999000
8847,7215100000
8848,7215500000
8849,7215900000
8850,7216101000
8851,7216102000
8852,7216103000
8853,7216210000
8854,7216220000
8855,7216310000
8856,7216320000
8857,7216333000
8858,7216334000
8859,7216335000
8860,7216401000
8861,7216402000
8862,7216500000
8863,7216610000
8864,7216690000
8865,7216910000
8866,7216990000
8867,7217100000
8868,7217200000
8869,7217301000
8870,7217309000
8871,7217900000
8872,7218101000
8873,7218109000
8874,7218911000
8875,7218912000
8876,7218919000
8877,7218991000
8878,7218992000
8879,7218999000
8880,72191110
8881,7219111010
8882,7219111090
8883,7219119000
8884,72191210
8885,7219121010
8886,7219121090
8887,7219129000
8888,72191310
8889,7219131010
8890,7219131090
8891,7219139000
8892,72191410
8893,7219141010
8894,7219141090
8895,7219149000
8896,72192110
8897,7219211010
8898,7219211090
8899,7219219000
8900,72192210
8901,7219221010
8902,7219221090
8903,7219229000
8904,72192310
8905,7219231010
8906,7219231090
8907,7219239000
8908,72192410
8909,7219241010
8910,7219241090
8911,7219249000
8912,72193110
8913,7219311010
8914,7219311090
8915,7219319000
8916,72193210
8917,7219321010
8918,7219321090
8919,7219329000
8920,72193310
8921,7219331010
8922,7219331090
8923,7219339000
8924,72193410
8925,7219341010
8926,7219341090
8927,7219349000
8928,72193510
8929,7219351010
8930,7219351090
8931,7219359000
8932,72199010
8933,7219901010
8934,7219901090
8935,7219909000
8936,72201110
8937,7220111010
8938,7220111090
8939,7220119000
8940,72201210
8941,7220121010
8942,7220121090
8943,7220129000
8944,72202010
8945,7220201010
8946,7220201090
8947,7220209000
8948,72209010
8949,7220901010
8950,7220901090
8951,7220909000
8952,7221000000
8953,7222110000
8954,7222190000
8955,7222200000
8956,7222300000
8957,7222400000
8958,7223000000
8959,7224101000
8960,7224109000
8961,7224901000
8962,7224902000
8963,7224903000
8964,7224904000
8965,7224909000
8966,7225110000
8967,7225190000
8968,7225301000
8969,72253090
8970,7225309010
8971,722530909
8972,7225309091
8973,7225309092
8974,7225309099
8975,7225401000
8976,72254090
8977,7225409010
8978,722540909
8979,7225409091
8980,7225409092
8981,7225409099
8982,7225501000
8983,7225509000
8984,7225911000
8985,72259190
8986,7225919010
8987,7225919090
8988,7225921000
8989,72259290
8990,722592901
8991,7225929011
8992,7225929019
8993,722592909
8994,7225929091
8995,7225929099
8996,7225991000
8997,7225999000
8998,7226110000
8999,7226190000
9000,7226200000
9001,7226911000
9002,7226912000
9003,7226919000
9004,7226920000
9005,7226991000
9006,7226992000
9007,7226993000
9008,7226999000
9009,7227100000
9010,7227200000
9011,7227901000
9012,72279090
9013,7227909010
9014,7227909020
9015,7227909090
9016,7228100000
9017,7228200000
9018,7228301000
9019,7228309000
9020,7228401000
9021,7228409000
9022,7228500000
9023,7228601000
9024,7228609000
9025,72287010
9026,7228701010
9027,7228701090
9028,7228709000
9029,7228800000
9030,7229200000
9031,72299010
9032,7229901010
9033,7229901090
9034,72299020
9035,7229902010
9036,7229902090
9037,72299090
9038,7229909010
9039,7229909090
9040,7301101000
9041,7301109000
9042,7301201000
9043,7301202000
9044,7301203000
9045,7301209000
9046,73021010
9047,7302101010
9048,7302101090
9049,73021020
9050,7302102010
9051,7302102090
9052,73021030
9053,7302103010
9054,7302103090
9055,73021040
9056,7302104010
9057,7302104090
9058,7302300000
9059,7302400000
9060,7302900000
9061,73030010
9062,7303001010
9063,7303001090
9064,7303002000
9065,7304110000
9066,7304190000
9067,7304220000
9068,7304230000
9069,7304240000
9070,7304290000
9071,7304310000
9072,7304390000
9073,7304410000
9074,7304490000
9075,7304510000
9076,7304590000
9077,7304900000
9078,7305111000
9079,7305112000
9080,7305120000
9081,7305190000
9082,7305200000
9083,7305311000
9084,7305312000
9085,7305319000
9086,7305390000
9087,7305900000
9088,7306110000
9089,7306190000
9090,7306211000
9091,7306212000
9092,7306291000
9093,7306292000
9094,73063010
9095,7306301010
9096,7306301020
9097,7306301030
9098,7306301090
9099,73063020
9100,7306302010
9101,7306302020
9102,7306302030
9103,7306302090
9104,7306401000
9105,7306402000
9106,7306500000
9107,73066110
9108,7306611010
9109,7306611090
9110,7306612000
9111,7306613000
9112,73066910
9113,7306691010
9114,7306691090
9115,7306692000
9116,7306693000
9117,7306901000
9118,7306909000
9119,7307110000
9120,7307190000
9121,7307210000
9122,7307221000
9123,7307229000
9124,7307230000
9125,7307290000
9126,7307910000
9127,7307921000
9128,7307929000
9129,7307930000
9130,7307991000
9131,7307999000
9132,7308100000
9133,7308200000
9134,7308300000
9135,7308400000
9136,7308901000
9137,7308909000
9138,7309000000
9139,7310100000
9140,7310210000
9141,7310290000
9142,7311001000
9143,7311002000
9144,7311003000
9145,73121010
9146,731210101
9147,7312101011
9148,7312101019
9149,731210109
9150,7312101091
9151,7312101092
9152,7312101099
9153,73121020
9154,731210201
9155,7312102011
9156,7312102019
9157,731210209
9158,7312102091
9159,7312102092
9160,7312102099
9161,7312900000
9162,7313001000
9163,7313009000
9164,7314120000
9165,7314140000
9166,7314190000
9167,7314200000
9168,7314310000
9169,7314390000
9170,7314410000
9171,7314420000
9172,7314490000
9173,7314500000
9174,7315110000
9175,7315120000
9176,7315190000
9177,7315200000
9178,7315810000
9179,7315820000
9180,7315890000
9181,7315900000
9182,7316001000
9183,7316002000
9184,73170010
9185,731700101
9186,7317001011
9187,7317001019
9188,731700102
9189,7317001021
9190,7317001029
9191,7317002000
9192,7317003000
9193,7317004000
9194,7317005000
9195,7317009000
9196,7318110000
9197,7318120000
9198,7318130000
9199,7318140000
9200,7318151000
9201,7318152000
9202,7318153000
9203,7318159000
9204,7318160000
9205,7318190000
9206,7318210000
9207,7318220000
9208,7318230000
9209,7318240000
9210,7318290000
9211,7319401000
9212,7319402000
9213,7319409000
9214,73199010
9215,7319901010
9216,7319901020
9217,7319901090
9218,7319909000
9219,7320101000
9220,7320102000
9221,7320109000
9222,7320201000
9223,7320202000
9224,7320203000
9225,7320204000
9226,7320209000
9227,7320901000
9228,7320909000
9229,7321110000
9230,7321120000
9231,7321190000
9232,7321810000
9233,7321820000
9234,7321890000
9235,7321900000
9236,7322111000
9237,7322112000
9238,7322191000
9239,7322192000
9240,7322901000
9241,73229090
9242,7322909010
9243,7322909020
9244,7322909030
9245,7323100000
9246,7323910000
9247,7323920000
9248,7323930000
9249,7323940000
9250,7323990000
9251,7324101000
9252,7324102000
9253,7324210000
9254,7324291000
9255,7324299000
9256,7324901000
9257,7324908000
9258,7324909000
9259,7325100000
9260,7325910000
9261,7325991000
9262,7325992000
9263,7325993000
9264,7325999000
9265,7326110000
9266,7326190000
9267,7326200000
9268,7326901000
9269,7326909000
9270,7401001000
9271,7401002000
9272,7402001000
9273,7402002000
9274,7403110000
9275,7403120000
9276,7403130000
9277,7403191000
9278,7403192000
9279,7403199000
9280,7403210000
9281,7403220000
9282,74032910
9283,7403291010
9284,7403291020
9285,7403299000
9286,7404000000
9287,7405000000
9288,7406100000
9289,7406201000
9290,7406202000
9291,7407100000
9292,7407210000
9293,7407291000
9294,74072920
9295,7407292010
9296,7407292020
9297,7407299000
9298,7408110000
9299,7408190000
9300,7408210000
9301,7408221000
9302,7408222000
9303,7408291000
9304,7408299000
9305,7409111000
9306,7409119000
9307,7409191000
9308,7409199000
9309,7409211000
9310,7409219000
9311,7409291000
9312,7409299000
9313,7409311000
9314,7409319000
9315,7409391000
9316,7409399000
9317,74094010
9318,7409401010
9319,7409401090
9320,74094020
9321,7409402010
9322,7409402090
9323,7409901000
9324,7409909000
9325,7410110000
9326,7410120000
9327,7410211000
9328,7410219000
9329,7410221000
9330,7410229000
9331,7411100000
9332,7411210000
9333,7411221000
9334,7411222000
9335,7411291000
9336,7411299000
9337,7412100000
9338,7412200000
9339,7413000000
9340,7415101000
9341,7415109000
9342,7415210000
9343,7415290000
9344,7415330000
9345,7415390000
9346,7418101000
9347,74181090
9348,7418109010
9349,7418109020
9350,7418109030
9351,741810909
9352,7418109091
9353,7418109099
9354,7418201000
9355,7418202000
9356,7419101000
9357,7419102000
9358,7419910000
9359,74199910
9360,7419991010
9361,7419991090
9362,7419992000
9363,7419999000
9364,7501100000
9365,75012010
9366,7501201010
9367,7501201090
9368,75012090
9369,7501209010
9370,7501209090
9371,7502101000
9372,7502109000
9373,7502200000
9374,7503000000
9375,7504001000
9376,7504002000
9377,7505110000
9378,7505120000
9379,7505210000
9380,7505220000
9381,7506101000
9382,7506102000
9383,7506201000
9384,7506202000
9385,7507110000
9386,7507120000
9387,7507200000
9388,7508100000
9389,7508901000
9390,75089020
9391,7508902010
9392,7508902020
9393,7508909000
9394,7601100000
9395,7601201000
9396,7601202000
9397,7601209000
9398,7602000000
9399,7603100000
9400,7603201000
9401,7603202000
9402,7604101000
9403,76041020
9404,7604102010
9405,7604102090
9406,7604210000
9407,7604291000
9408,7604299000
9409,7605110000
9410,7605190000
9411,7605210000
9412,7605290000
9413,7606111000
9414,7606119000
9415,7606120000
9416,7606911000
9417,7606919000
9418,7606920000
9419,7607111000
9420,7607119000
9421,7607191000
9422,7607199000
9423,7607201000
9424,7607209000
9425,7608100000
9426,7608200000
9427,7609000000
9428,7610100000
9429,7610901000
9430,7610908000
9431,7610909000
9432,7611000000
9433,7612100000
9434,7612901000
9435,76129090
9436,7612909010
9437,7612909020
9438,7612909030
9439,7613001000
9440,7613002000
9441,7614100000
9442,7614900000
9443,7615101000
9444,76151090
9445,7615109010
9446,7615109020
9447,7615109030
9448,7615109090
9449,7615201000
9450,7615202000
9451,7616100000
9452,7616910000
9453,7616991000
9454,76169990
9455,7616999010
9456,7616999020
9457,7616999090
9458,7801101000
9459,7801109000
9460,7801910000
9461,7801991000
9462,78019920
9463,7801992010
9464,7801992090
9465,7802000000
9466,7804111000
9467,7804112000
9468,7804190000
9469,7804201000
9470,7804202000
9471,7806001000
9472,7806002000
9473,78060030
9474,7806003010
9475,7806003020
9476,7806003030
9477,7806004000
9478,7806009000
9479,7901110000
9480,7901120000
9481,7901201000
9482,7901209000
9483,7902000000
9484,7903100000
9485,7903901000
9486,7903902000
9487,7904001000
9488,7904002000
9489,7904003000
9490,7905001000
9491,7905002000
9492,7907001000
9493,79070020
9494,7907002010
9495,7907002020
9496,79070090
9497,7907009010
9498,7907009090
9499,8001100000
9500,8001200000
9501,8002000000
9502,80030010
9503,8003001010
9504,8003001090
9505,80030020
9506,8003002010
9507,8003002090
9508,8007001000
9509,8007002000
9510,80070030
9511,8007003010
9512,800700302
9513,8007003021
9514,8007003022
9515,8007004000
9516,8007009000
9517,8101100000
9518,8101940000
9519,8101961000
9520,8101969000
9521,8101970000
9522,81019910
9523,8101991010
9524,8101991020
9525,8101991030
9526,8101991040
9527,8101999000
9528,8102100000
9529,8102940000
9530,8102951000
9531,8102952000
9532,8102953000
9533,8102954000
9534,8102961000
9535,8102969000
9536,8102970000
9537,8102990000
9538,8103201000
9539,8103202000
9540,8103300000
9541,8103900000
9542,8104110000
9543,8104190000
9544,8104200000
9545,8104301000
9546,8104302000
9547,8104901000
9548,8104909000
9549,8105201000
9550,8105202000
9551,8105203000
9552,8105300000
9553,8105900000
9554,81060010
9555,8106001010
9556,8106001020
9557,8106001030
9558,8106009000
9559,8107201000
9560,8107202000
9561,8107300000
9562,8107900000
9563,8108201000
9564,8108202000
9565,8108300000
9566,8108901000
9567,8108902000
9568,8108909000
9569,8109201000
9570,8109202000
9571,8109300000
9572,81099010
9573,8109901010
9574,8109901020
9575,8109901030
9576,8109901090
9577,8109909000
9578,8110100000
9579,8110200000
9580,8110900000
9581,8111000000
9582,8112120000
9583,8112130000
9584,8112190000
9585,8112210000
9586,8112220000
9587,8112290000
9588,8112510000
9589,8112520000
9590,8112590000
9591,8112921000
9592,8112922000
9593,8112923000
9594,8112924000
9595,8112925000
9596,8112926000
9597,8112927000
9598,8112929000
9599,8112991000
9600,8112992000
9601,8112993000
9602,8112994000
9603,8112995000
9604,8112996000
9605,8112997000
9606,8112999000
9607,8113000000
9608,8201100000
9609,8201300000
9610,8201400000
9611,8201500000
9612,8201600000
9613,8201901000
9614,8201904000
9615,8201909000
9616,8202101000
9617,8202102000
9618,8202109000
9619,8202200000
9620,8202310000
9621,8202391000
9622,82023920
9623,8202392010
9624,8202392090
9625,8202393000
9626,8202399000
9627,8202400000
9628,8202911000
9629,8202919000
9630,8202991000
9631,8202999000
9632,8203101000
9633,8203109000
9634,8203201000
9635,8203202000
9636,8203203000
9637,8203209000
9638,8203300000
9639,8203401000
9640,8203402000
9641,8203403000
9642,8203409000
9643,8204110000
9644,8204120000
9645,8204200000
9646,8205101000
9647,8205102000
9648,8205103000
9649,8205109000
9650,8205200000
9651,8205300000
9652,8205400000
9653,8205510000
9654,8205591000
9655,8205592000
9656,8205593000
9657,8205595000
9658,8205596000
9659,8205597000
9660,8205599000
9661,8205600000
9662,8205701000
9663,8205702000
9664,8205709000
9665,8205901000
9666,8205902000
9667,82059090
9668,8205909010
9669,8205909090
9670,8206000000
9671,8207130000
9672,8207191000
9673,8207199000
9674,8207201000
9675,8207202000
9676,8207301000
9677,8207302000
9678,8207303000
9679,8207309000
9680,8207401000
9681,8207402000
9682,8207409000
9683,82075010
9684,8207501010
9685,8207501090
9686,8207502000
9687,8207509000
9688,8207601000
9689,8207603000
9690,8207609000
9691,8207701000
9692,8207702000
9693,8207703000
9694,8207704000
9695,8207709000
9696,8207801000
9697,8207809000
9698,8207901000
9699,8207909000
9700,8208100000
9701,8208200000
9702,8208300000
9703,8208400000
9704,8208900000
9705,82090010
9706,8209001010
9707,8209001050
9708,8209001090
9709,82090020
9710,8209002010
9711,8209002050
9712,8209002090
9713,8210001000
9714,8210002000
9715,8210003000
9716,8210004000
9717,8210005000
9718,8210008000
9719,8210009000
9720,8211100000
9721,8211910000
9722,8211920000
9723,8211930000
9724,8211940000
9725,8211950000
9726,8212100000
9727,8212200000
9728,8212900000
9729,8213001000
9730,82130020
9731,8213002010
9732,8213002020
9733,8213002090
9734,8213003000
9735,8213004000
9736,8213009000
9737,8214101000
9738,8214109000
9739,8214200000
9740,8214901000
9741,8214902000
9742,8214909000
9743,8215100000
9744,8215200000
9745,8215911000
9746,8215912000
9747,8215913000
9748,8215914000
9749,8215915000
9750,8215919000
9751,8215991000
9752,8215992000
9753,8215993000
9754,8215994000
9755,8215995000
9756,8215999000
9757,8301100000
9758,8301200000
9759,8301300000
9760,83014010
